,Basis_Action_1,Basis_Action_2,Basis_Action_3,Basis_Action_4,Basis_Action_5,Basis_Action_6,Basis_Action_7,Basis_Action_8,Basis_Action_9,Basis_Action_10
0,18.54210229650635,22.11617825284799,14.678906899933434,22.11617825295261,15.893571665129967,13.741944465512871,18.54210229607994,22.11617825195928,24.977853074502917,14.75737255514403
1,31.242014391900412,28.918392139812113,35.105209784753285,26.730975996384075,33.89054502191666,35.10520978487661,33.89054502141173,27.66793843311603,6.911636335506338e-11,35.10520978449218
2,20.0860998129022,21.336553516534796,20.086099811530925,19.149137377016725,20.086099812013014,19.14913737737515,21.336553550612653,20.0860998105737,20.086099810310518,20.086099813316373
3,3.863195397703097,7.437271391943593,7.156479920513935e-10,7.437271363531352,2.4651185025102373,6.119570527399784e-11,3.8631953963615064,7.437271355283371,7.437271378373044,0.07846565618124765
4,29.19801687550456,29.198016876125312,29.1980168731558,29.19801687231997,29.198016875033616,29.198016873014332,30.596093766879022,29.198016874501615,4.391753264261508,29.27648252631984
5,20.502404517777855,25.386160834097137,25.665785579856866,1.0727350963871446e-10,25.386160835115497,1.2910394461958867e-09,25.38616083470785,3.229996628352664,5.834058123448714e-10,25.665785579785734
6,35.10520978420752,35.10520978337487,32.869984065082555,3.8760432571902297,32.86998409653646,35.10520978487989,35.10520978464153,3.8760432574137886,6.911183600585412e-11,32.869984065285614
7,25.469283093819616,25.665785569677503,23.6655392656331,4.574474723918755,25.469283093510338,1.103683183341192,25.4692830963779,4.574474724508537,4.174142761540537,23.665539265673807
8,26.674191145828242,26.67419114753003,24.02783276966711,23.51639254386335,26.674191145337225,26.674191144528262,26.674191149915373,26.674191144875895,6.908997578601612e-11,26.674191148054337
9,0.31299294160317964,5.760963609483008,7.363240094979563,2.3768551379034028e-11,7.280117824930713,0.312992941419243,7.280117823576484,4.3667827239300465e-10,2.441695120955379e-10,7.28011782521603
10,24.59082257722969,25.351539405363685,22.027586463129186,20.72762718361337,26.67419114218006,20.72762718382697,26.674191148280435,20.6554291559568,2.190347864921774,24.590822573232355
11,7.4219931978120774,7.421993195917842,5.024259212105391,2.7887653604828766,7.421993194462248,7.421993193987619,7.4219931972678905,6.171539487914723,0.8336650401620588,7.421993195590994
12,14.999999999904963,11.215270255343263,9.892618519057194,9.513412383871855e-11,11.215270254571454,9.892618519940662,11.215270262677898,11.215270254247725,9.892618519232151,11.21527026323079
13,5.40719291409894,6.657646655630394,5.407192912313141,4.470230487595473,6.657646649393286,5.4071929119234845,6.657646650894224,5.407192913897789,2.545518114180633,5.407192914353589
14,7.421993203442931,3.637263451319401,6.283043627469577e-10,7.386251756480514e-11,3.637263447157831,3.637263446819864,3.6372634586296293,3.637263446498858,3.4624579782134117e-10,3.637263459014726
15,1.2395294649966055,7.3478814683671745,1.2395294648648714,7.347881468630878,2.3757285872609186,4.371169454842467e-11,7.347881466577882,7.347881468494721,7.347881468935325,1.2395294650570172
16,10.457492258024168,11.762716963753947,2.2272547880995085e-09,3.3647354709254156,7.674101903562783,2.6949241791877108e-09,11.762716964578766,3.3647354694132647,8.387852022335363e-11,3.364735471623532
17,35.10520978444517,1.4299939620990287,1.4299939604609018,6.074175331756614e-11,1.4299939653913871,0.1904644958652975,35.10520978478642,1.4299939615809087,4.202210927347639e-09,35.10520978350426
18,2.7835269870232944,2.7835269874555246,1.622463164985279,1.5920752322859903,2.7835269868395565,1.6224631647382586,6.357602982472342,2.7835269856932725,1.622463164927093,2.783526986653086
19,11.762716964378697,9.827975452021388,1.429993958023867,3.364735469749505,3.3647354699463405,0.1904644942471609,11.762716964916983,1.429993957302319,2.4394957688460466e-10,3.3647354702416687
20,7.575289733683722,5.994159468423973,5.233442627460466,5.233442627363057,5.994159468148248,5.23344262596174,7.57528973393378,5.9941594679314285,5.1415552418576745e-11,5.233442629063063
21,0.2863571991061004,7.5687338732744145,2.921793202677753e-10,7.56873387366138,4.953778883760904,1.2648676309951e-10,7.5687338720719755,7.568733873541545,7.568733874372407,0.2863571995306793
22,12.916631425675561,13.677348257775359,12.916631423996357,2.541756297163025e-10,14.99999999871871,7.730784306407141,14.99999999968121,7.730784306744491,12.916631423900638,12.916631424985075
23,4.132413776524116,0.48534199382188703,0.46791492963813164,0.4679149112492731,0.46791493365001885,0.46791492994051487,7.575289732733857,0.48534199216215684,0.46791491080726627,0.48534199415891316
24,20.873682629200395,20.873682628229957,17.088952891163856,4.765527728057104,17.0889528920932,6.927361909739973,17.088952893841707,17.088952891717074,4.69251890374711,20.87368262870666
25,15.347438097811372,17.82694315605997,15.347438098280701,1.2102351478287183e-08,15.347438101742231,1.8522269764347975e-10,20.873682629645078,8.09564946844458,8.18444671917144,17.826943155556798
26,8.369566126265507,9.774677349824797,8.369566121758975,8.165979166772345,8.369566125687294,8.165979159235711,9.663936422969895,8.36956612485013,3.421316597060428e-10,9.663936422580534
27,14.894993806507415,20.26800232492182,8.244881376028312,1.3431587656618854e-10,12.315153754233247,6.969284554017981,20.26800231771553,12.315153753969186,8.244881375520198,12.315153754634997
28,7.282376575329573,6.11188461028257,6.111884610677924,2.499293134936541e-10,3.1681923241649933e-09,7.282376575439447,4.09926277594166e-09,3.7730607533480587,4.993390916429861e-11,7.2823765667880505
29,4.875311069827752,4.875311070506978,7.490266040703211,4.033469669690212e-10,7.490266040949924,8.28048580081668e-11,7.490266040435287,2.436586129455323e-09,4.8753110695451625,7.490266022328373
30,7.363240086243485,7.36324008722972,7.363240087293723,7.363240084085232,7.363240086482718,7.363240084170698,7.363240086881462,7.363240085511645,1.9837948963486083,7.363240085926093
31,11.604062082749326,11.549974390123655,14.999999998010795,0.6498169583165658,12.958387673306271,14.999999999502103,12.958387672914549,5.894105447248304,4.781392474109827,14.999999997451422
32,2.119198513611669,3.9856665740396657,0.15292212345137962,0.1529221222823327,0.36875771513672234,0.15292212235078156,3.9856665794513333,0.15292212321370907,0.018168621413025696,0.15292212445341463
33,1.742654472285392,7.3147624304384165,2.710462728289932e-09,2.2148683591005213e-09,1.7426544726386193,2.441684699470919e-09,7.314762429891318,1.7426544720820114,1.0764238385896367e-10,1.7426544733473217
34,28.094333691769894,35.10520978410769,28.96303746770883,1.7686094093146523,28.094333691258576,28.094333690967474,31.727636268438772,4.061643602643496,0.21761050330436346,29.0415031212252
35,7.363240094719361,7.363240092199848,4.768536849232723e-09,3.052822230404813e-11,5.0366742569631264e-09,7.363240094965432,7.363240094334944,1.1458820607470706e-08,6.717645545908714e-10,5.4308842492232165e-09
36,30.32831932567773,30.3283193266919,30.328319325474542,2.2603559704096807,38.85030095908081,4.339900396014787e-09,38.85030095990045,2.2603559709993584,1.2512370291940495e-10,30.3283193269962
37,28.56148481434781,33.7058928455849,26.26845060941797,2.823054920283854e-10,33.70589284370286,0.19944188304213578,38.8503009585813,2.2930342044741763,0.1994418826191061,26.346916263913265
38,4.259310610581089,4.259310706108197,4.259310610362447,2.459797863545218,7.636884227366238,1.494515655992738e-08,7.636884227920152,2.4597978653825696,6.540268455546933e-11,6.473879163202639
39,6.783355992301837,7.314762430323803,6.78335598995928,7.234743294438097e-11,6.783355991909644,6.673950012844881,7.314762428257338,6.783355991310051,6.78335599072103,7.314762427950807
40,1.0983477813749863e-08,7.691289178441552,1.034377120231307e-08,2.6724597144721882e-09,1.0587311780714968e-08,3.140644032348148e-09,7.691289173943725,4.9676988471618624e-09,6.792199407775766e-11,6.100584280161147
41,4.009612086975922,7.387185906097105,1.6631279975109412,1.6631279968695492,3.4057824694746928,1.7725339619204956,7.387185906938073,3.405782469124477,9.25744488484008e-11,3.4057824697571046
42,15.541306461674006,16.89042880174009,10.724448864488691,8.256618471260022e-10,10.724448873349429,1.2377523028336854e-10,20.26800232474852,9.080093292111373,9.08009329167845,10.724448864774873
43,1.663128009268084,7.691289177001112,1.6631280045196748,1.6631279972386326,1.6631280051859825,1.6631279983400695,7.691289172385394,1.663127999431831,4.62098414683863e-10,7.691289169431763
44,2.614955027934336,21.847129724922844,2.6149550242260173,2.260355972279019,2.6149550275750997,1.4140388595816365e-09,21.84712971796613,2.2603559724310003,1.7398397333424633e-10,21.84712972474452
45,13.144246897676108,14.398770846362302,5.098758739250724,5.098758739103952,13.14424689711947,6.1413686170779185,14.398770847100348,13.144246896533735,1.1907101543143354e-09,14.398770842713047
46,6.578455384646912,6.578455355232291,6.57845535403155,6.5784553522543705,6.578455384221336,6.57845535239449,6.578455389504578,6.578455354398423,1.3754006597683917,6.578455354649022
47,0.4902783808613478,7.2823765749449985,0.490278380739883,0.4902783790204512,0.49027847208629216,0.4902783794723277,0.4902784863368907,0.490278471482349,0.4902783804101086,0.49027839438284837
48,1.4567020314958742e-07,5.229910133820002,1.4470312547906841e-07,1.406046443219569e-07,1.4547995292971484e-07,1.4130988788083875e-07,7.844865094414728,1.452427347199467e-07,1.442588447768116e-07,5.229910133356083
49,7.818009792013694,10.86060944243491,7.818009789797402,2.1358117712543757e-09,7.818009794284116,3.119896849514776e-09,29.519845063393333,7.8180097903937265,7.818009791900506,29.519845062932923
50,2.260356121256555,2.2603561165574257,2.2603561130459116,2.260356113442494,2.26035611494568,1.2298510028708184e-10,7.490266037023384,4.894496694611059e-10,2.260356114683364,7.4902660365729465
51,5.229910114419532,7.844865092275639,7.844865093583581,4.558639637844359e-11,7.8448650943779645,1.3422872800627292e-09,7.844865092542886,2.6149551706400893,2.6149550990246793,5.229910114656382
52,4.620971220241411,7.2359262418863874,4.620971218935879,4.620971215760938,4.620971219857603,1.4033200887948227e-07,7.235926246387943,4.620971215893207,1.6688989706267172e-10,7.235926246145419
53,33.79998507809062,3.3647354738315904,4.664309967989279e-09,1.2366464876626555e-09,5.739360399007835,4.313054805333139e-09,35.1052097844482,3.3647354736918555,4.042130238498245e-09,35.10520978488612
54,2.5880998143369327,8.925867930599582,1.4299939647182873,5.837769999666597e-11,2.5880998147646475,0.28635729938837423,29.519845064935428,1.4299939639875479,2.890826503018934e-09,29.519845064345752
55,35.10520978384325,35.10520978475096,23.41452251888723,9.751864035007157e-10,31.572479008404446,15.500619925406651,35.10520978360947,35.10520977654693,23.41452251853721,35.10520977685053
56,4.810427711502895,21.847129719740778,0.8352119193789485,8.739424711107005e-11,4.810427710700466,0.8352120597142009,21.84712972312604,4.810427710594349,0.83521191765114,21.847129720174127
57,7.235926240419537,7.235926246392488,7.23592624015904,6.881327188241013,7.235926242751371,4.045918396736289e-10,7.2359262411042184,7.235926239343431,7.092007075583007e-11,7.235926241690269
58,4.709523300072584e-09,7.503911343302435,4.113420058719711e-09,6.486984744868616e-11,2.6934836383981438,1.7797729878941297e-09,7.503911344223674,2.338884575772283,1.4779152941710612e-09,2.3388845758924766
59,28.570075099811923,35.105209784648196,15.596512738011542,7.365290736660295e-11,30.651935462501434,15.59651273012288,35.10520978481335,30.651935462251696,15.596512729367442,35.10520977964522
60,4.810427708456192,7.503911342626479,0.8352119204895206,3.533011320556289e-10,7.503911344417284,0.8352119201525189,7.503911344099865,7.503911337385864,0.835211918859094,2.338884566866933
61,0.6307479346763782,7.589868509902006,9.649576773563309e-09,8.516692386990868e-10,0.6307479343105389,8.998645647348276e-09,7.5898685067792195,0.6307479340102947,8.591239620651945e-09,0.6307479378891402
62,7.6135457797127035,7.613545789045744,6.982797872261754,6.16881292648431e-10,6.982797872601718,2.2900619547297208e-09,7.613545789289295,3.1945890004060683e-09,6.982797871908934,6.982797874302228
63,5.177086366129346,7.589868508808371,1.2571607113956359e-08,6.613264176287289e-11,5.177086367037154,1.0064118442814276e-08,7.589868509815503,1.6870053552561876e-08,8.631125064397943e-09,1.719333306921147e-08
64,2.1509499954993996,7.844865093864428,2.150949993944225,2.1509499936656935,7.712151815161995,2.1181589135081954e-09,7.844865094151349,7.7121518148428185,1.213563480769753e-10,5.394937561175411
65,2.570152019806876,7.328036340775767,8.850841630440387e-09,1.6198701943349981e-09,9.0345049349787e-09,4.2316423507830005e-09,7.328036343181662,5.086523786269935e-09,7.761298361576435e-11,2.3172142640185327
66,13.258214867558754,11.021197326922199,11.021197326734063,9.022242706553103,11.02119732770896,8.29730664048103e-11,14.39877084741509,9.022242690976688,2.6600018051564753e-10,14.398770846693939
67,1.3425003679750627,7.613545789360669,4.8401444040271275e-09,7.893101631493411e-10,6.3263435999912385,0.9311047243135563,7.613545787333075,1.3425003676531828,8.045779773854002e-11,7.61354578876719
68,4.9304539134819025,7.844865087822101,1.7362585983596712e-08,6.364122814020646e-09,4.930453911664056,6.917663101399585e-09,7.844865094418675,4.930453913271159,1.2933706007534157e-10,4.930453914828792
